      n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
   3390,          4946,            1557,              0,     20170,           0,          0
   3391,          4947,            1557,              0,     20173,           0,          0
   3392,          4948,            1557,              0,     20166,           0,          0
   3393,          4949,            1557,              0,     20170,           0,          0
   3394,          4951,            1558,              0,     20190,           0,          0
   3395,          4954,            1560,              0,     20202,           0,          0
   3396,          4958,            1563,              0,     20196,           0,          0
   3397,          4959,            1563,              0,     20203,           0,          0
   3398,          4960,            1563,              0,     20184,           0,          0
   3399,          4961,            1563,              0,     20204,           0,          0
   3400,          4964,            1565,              0,     20212,           0,          0
   3401,          4965,            1565,              0,     20223,           0,          0
   3402,          4966,            1565,              0,     20234,           0,          0
   3403,          4967,            1565,              0,     20224,           0,          0
   3404,          4968,            1565,              0,     20268,           0,          0
   3405,          4969,            1565,              0,     20274,           0,          0
   3406,          4970,            1565,              0,     20272,           0,          0
   3407,          4972,            1566,              0,     20285,           0,          0
   3408,          4975,            1568,              0,     20263,           0,          0
   3409,          4976,            1568,              0,     20267,           0,          0
   3410,          4977,            1568,              0,     20295,           0,          0
   3411,          4978,            1568,              0,     20290,           0,          0
   3412,          4980,            1569,              0,     20287,           0,          0
   3413,          4982,            1570,              0,     20304,           0,          0
   3414,          4985,            1572,              0,     20313,           0,          0
   3415,          4986,            1572,              0,     20322,           0,          0
   3416,          4987,            1572,              0,     20338,           0,          0
   3417,          4988,            1572,              0,     20353,           0,          0
   3418,          4989,            1572,              0,     20347,           0,          0
   3419,          4993,            1575,              0,     20347,           0,          0
   3420,          4994,            1575,              0,     20389,           0,          0
   3421,          4995,            1575,              0,     20371,           0,          0
   3422,          4996,            1575,              0,     20398,           0,          0
   3423,          4997,            1575,              0,     20397,           0,          0
   3424,          4998,            1575,              0,     20398,           0,          0
   3425,          4999,            1575,              0,     20398,           0,          0
   3426,          5000,            1575,              0,     20419,           0,          0
   3427,          5001,            1575,              0,     20419,           0,          0
   3428,          5002,            1575,              0,     20403,           0,          0
   3429,          5003,            1575,              0,     20412,           0,          0
   3430,          5005,            1576,              0,     20406,           0,          0
   3431,          5007,            1577,              0,     20418,           0,          0
   3432,          5008,            1577,              0,     20436,           0,          0
   3433,          5013,            1581,              0,     20440,           0,          0
   3434,          5014,            1581,              0,     20452,           0,          0
   3435,          5015,            1581,              0,     20464,           0,          0
   3436,          5016,            1581,              0,     20473,           0,          0
   3437,          5017,            1581,              0,     20477,           0,          0
   3438,          5018,            1581,              0,     20467,           0,          0
   3439,          5019,            1581,              0,     20485,           0,          0
   3440,          5020,            1581,              0,     20499,           0,          0
   3441,          5021,            1581,              0,     20499,           0,          0
   3442,          5023,            1582,              0,     20534,           0,          0
   3443,          5024,            1582,              0,     20547,           0,          0
   3444,          5025,            1582,              0,     20531,           0,          0
   3445,          5026,            1582,              0,     20537,           0,          0
   3446,          5027,            1582,              0,     20571,           0,          0
   3447,          5028,            1582,              0,     20567,           0,          0
   3448,          5029,            1582,              0,     20543,           0,          0
   3449,          5030,            1582,              0,     20564,           0,          0
   3450,          5031,            1582,              0,     20553,           0,          0
   3451,          5032,            1582,              0,     20560,           0,          0
   3452,          5033,            1582,              0,     20586,           0,          0
   3453,          5034,            1582,              0,     20612,           0,          0
   3454,          5037,            1584,              0,     20610,           0,          0
   3455,          5041,            1587,              0,     20606,           0,          0
   3456,          5042,            1587,              0,     20651,           0,          0
   3457,          5043,            1587,              0,     20655,           0,          0
   3458,          5045,            1588,              0,     20647,           0,          0
   3459,          5046,            1588,              0,     20655,           0,          0
   3460,          5047,            1588,              0,     20661,           0,          0
   3461,          5048,            1588,              0,     20669,           0,          0
   3462,          5049,            1588,              0,     20664,           0,          0
   3463,          5050,            1588,              0,     20701,           0,          0
   3464,          5051,            1588,              0,     20703,           0,          0
   3465,          5052,            1588,              0,     20704,           0,          0
   3466,          5053,            1588,              0,     20702,           0,          0
   3467,          5054,            1588,              0,     20697,           0,          0
   3468,          5055,            1588,              0,     20705,           0,          0
   3469,          5057,            1589,              0,     20703,           0,          0
   3470,          5061,            1592,              0,     20727,           0,          0
   3471,          5062,            1592,              0,     20741,           0,          0
   3472,          5063,            1592,              0,     20736,           0,          0
   3473,          5065,            1593,              0,     20742,           0,          0
   3474,          5066,            1593,              0,     20758,           0,          0
   3475,          5067,            1593,              0,     20768,           0,          0
   3476,          5069,            1594,              0,     20742,           0,          0
   3477,          5071,            1595,              0,     20755,           0,          0
   3478,          5072,            1595,              0,     20770,           0,          0
   3479,          5073,            1595,              0,     20798,           0,          0
   3480,          5074,            1595,              0,     20778,           0,          0
   3481,          5075,            1595,              0,     20781,           0,          0
   3482,          5076,            1595,              0,     20812,           0,          0
   3483,          5077,            1595,              0,     20805,           0,          0
   3484,          5080,            1597,              0,     20850,           0,          0
   3485,          5081,            1597,              0,     20852,           0,          0
   3486,          5082,            1597,              0,     20825,           0,          0
   3487,          5084,            1598,              0,     20828,           0,          0
   3488,          5085,            1598,              0,     20830,           0,          0
   3489,          5086,            1598,              0,     20836,           0,          0
   3490,          5088,            1599,              0,     20864,           0,          0
   3491,          5089,            1599,              0,     20893,           0,          0
   3492,          5091,            1600,              0,     20862,           0,          0
   3493,          5092,            1600,              0,     20867,           0,          0
   3494,          5093,            1600,              0,     20880,           0,          0
   3495,          5095,            1601,              0,     20888,           0,          0
   3496,          5098,            1603,              0,     20910,           0,          0
   3497,          5099,            1603,              0,     20900,           0,          0
   3498,          5100,            1603,              0,     20904,           0,          0
   3499,          5101,            1603,              0,     20906,           0,          0
   3500,          5102,            1603,              0,     20914,           0,          0
   3501,          5104,            1604,              0,     20913,           0,          0
   3502,          5105,            1604,              0,     20925,           0,          0
   3503,          5106,            1604,              0,     20962,           0,          0
   3504,          5107,            1604,              0,     20948,           0,          0
   3505,          5110,            1606,              0,     20965,           0,          0
   3506,          5112,            1607,              0,     20970,           0,          0
   3507,          5113,            1607,              0,     20998,           0,          0
   3508,          5114,            1607,              0,     20987,           0,          0
   3509,          5115,            1607,              0,     20994,           0,          0
   3510,          5116,            1607,              0,     21004,           0,          0
   3511,          5117,            1607,              0,     21002,           0,          0
   3512,          5118,            1607,              0,     21002,           0,          0
   3513,          5119,            1607,              0,     21010,           0,          0
   3514,          5120,            1607,              0,     21025,           0,          0
   3515,          5122,            1608,              0,     21021,           0,          0
   3516,          5124,            1609,              0,     21044,           0,          0
   3517,          5126,            1610,              0,     21029,           0,          0
   3518,          5127,            1610,              0,     21061,           0,          0
   3519,          5128,            1610,              0,     21082,           0,          0
   3520,          5129,            1610,              0,     21053,           0,          0
   3521,          5130,            1610,              0,     21062,           0,          0
   3522,          5131,            1610,              0,     21083,           0,          0
   3523,          5133,            1611,              0,     21086,           0,          0
   3524,          5135,            1612,              0,     21131,           0,          0
   3525,          5136,            1612,              0,     21127,           0,          0
   3526,          5137,            1612,              0,     21117,           0,          0
   3527,          5138,            1612,              0,     21110,           0,          0
   3528,          5139,            1612,              0,     21123,           0,          0
   3529,          5140,            1612,              0,     21131,           0,          0
   3530,          5141,            1612,              0,     21164,           0,          0
   3531,          5142,            1612,              0,     21161,           0,          0
   3532,          5145,            1614,              0,     21151,           0,          0
   3533,          5149,            1617,              0,     21157,           0,          0
   3534,          5154,            1621,              0,     21153,           0,          0
   3535,          5155,            1621,              0,     21180,           0,          0
   3536,          5156,            1621,              0,     21218,           0,          0
   3537,          5157,            1621,              0,     21225,           0,          0
   3538,          5159,            1622,              0,     21238,           0,          0
   3539,          5163,            1625,              0,     21242,           0,          0
   3540,          5164,            1625,              0,     21254,           0,          0
   3541,          5165,            1625,              0,     21251,           0,          0
   3542,          5167,            1626,              0,     21246,           0,          0
   3543,          5168,            1626,              0,     21274,           0,          0
   3544,          5170,            1627,              0,     21242,           0,          0
   3545,          5171,            1627,              0,     21247,           0,          0
   3546,          5172,            1627,              0,     21262,           0,          0
   3547,          5173,            1627,              0,     21272,           0,          0
   3548,          5174,            1627,              0,     21269,           0,          0
   3549,          5175,            1627,              0,     21274,           0,          0
   3550,          5176,            1627,              0,     21317,           0,          0
   3551,          5177,            1627,              0,     21329,           0,          0
   3552,          5178,            1627,              0,     21350,           0,          0
   3553,          5179,            1627,              0,     21352,           0,          0
   3554,          5180,            1627,              0,     21329,           0,          0
   3555,          5181,            1627,              0,     21341,           0,          0
   3556,          5183,            1628,              0,     21346,           0,          0
   3557,          5186,            1630,              0,     21345,           0,          0
   3558,          5189,            1632,              0,     21379,           0,          0
   3559,          5190,            1632,              0,     21368,           0,          0
   3560,          5191,            1632,              0,     21402,           0,          0
   3561,          5192,            1632,              0,     21404,           0,          0
   3562,          5193,            1632,              0,     21396,           0,          0
   3563,          5196,            1634,              0,     21408,           0,          0
   3564,          5198,            1635,              0,     21406,           0,          0
   3565,          5199,            1635,              0,     21414,           0,          0
   3566,          5200,            1635,              0,     21430,           0,          0
   3567,          5201,            1635,              0,     21416,           0,          0
   3568,          5203,            1636,              0,     21485,           0,          0
   3569,          5204,            1636,              0,     21496,           0,          0
   3570,          5205,            1636,              0,     21490,           0,          0
   3571,          5206,            1636,              0,     21474,           0,          0
   3572,          5207,            1636,              0,     21499,           0,          0
   3573,          5208,            1636,              0,     21511,           0,          0
   3574,          5209,            1636,              0,     21499,           0,          0
   3575,          5210,            1636,              0,     21478,           0,          0
   3576,          5213,            1638,              0,     21553,           0,          0
   3577,          5214,            1638,              0,     21569,           0,          0
   3578,          5215,            1638,              0,     21554,           0,          0
   3579,          5216,            1638,              0,     21580,           0,          0
   3580,          5217,            1638,              0,     21570,           0,          0
   3581,          5219,            1639,              0,     21588,           0,          0
   3582,          5220,            1639,              0,     21576,           0,          0
   3583,          5221,            1639,              0,     21596,           0,          0
   3584,          5222,            1639,              0,     21613,           0,          0
   3585,          5224,            1640,              0,     21615,           0,          0
   3586,          5225,            1640,              0,     21603,           0,          0
   3587,          5226,            1640,              0,     21614,           0,          0
   3588,          5228,            1641,              0,     21609,           0,          0
   3589,          5230,            1642,              0,     21615,           0,          0
   3590,          5233,            1644,              0,     21600,           0,          0
   3591,          5238,            1648,              0,     21597,           0,          0
   3592,          5239,            1648,              0,     21647,           0,          0
   3593,          5240,            1648,              0,     21640,           0,          0
   3594,          5241,            1648,              0,     21653,           0,          0
   3595,          5242,            1648,              0,     21663,           0,          0
   3596,          5243,            1648,              0,     21667,           0,          0
   3597,          5244,            1648,              0,     21673,           0,          0
   3598,          5245,            1648,              0,     21678,           0,          0
   3599,          5247,            1649,              0,     21674,           0,          0
   3600,          5250,            1651,              0,     21675,           0,          0
   3601,          5252,            1652,              0,     21680,           0,          0
   3602,          5253,            1652,              0,     21689,           0,          0
   3603,          5254,            1652,              0,     21699,           0,          0
   3604,          5255,            1652,              0,     21703,           0,          0
   3605,          5256,            1652,              0,     21707,           0,          0
   3606,          5257,            1652,              0,     21715,           0,          0
   3607,          5258,            1652,              0,     21720,           0,          0
   3608,          5259,            1652,              0,     21722,           0,          0
   3609,          5260,            1652,              0,     21732,           0,          0
   3610,          5261,            1652,              0,     21742,           0,          0
   3611,          5262,            1652,              0,     21739,           0,          0
   3612,          5263,            1652,              0,     21738,           0,          0
   3613,          5264,            1652,              0,     21751,           0,          0
   3614,          5265,            1652,              0,     21756,           0,          0
   3615,          5268,            1654,              0,     21763,           0,          0
   3616,          5269,            1654,              0,     21765,           0,          0
   3617,          5270,            1654,              0,     21769,           0,          0
   3618,          5271,            1654,              0,     21752,           0,          0
   3619,          5274,            1656,              0,     21760,           0,          0
   3620,          5275,            1656,              0,     21789,           0,          0
   3621,          5276,            1656,              0,     21799,           0,          0
   3622,          5277,            1656,              0,     21794,           0,          0
   3623,          5278,            1656,              0,     21816,           0,          0
   3624,          5279,            1656,              0,     21842,           0,          0
   3625,          5280,            1656,              0,     21846,           0,          0
   3626,          5281,            1656,              0,     21832,           0,          0
   3627,          5282,            1656,              0,     21851,           0,          0
   3628,          5283,            1656,              0,     21833,           0,          0
   3629,          5284,            1656,              0,     21852,           0,          0
   3630,          5286,            1657,              0,     21843,           0,          0
   3631,          5288,            1658,              0,     21855,           0,          0
   3632,          5289,            1658,              0,     21859,           0,          0
   3633,          5290,            1658,              0,     21859,           0,          0
   3634,          5291,            1658,              0,     21889,           0,          0
   3635,          5294,            1660,              0,     21879,           0,          0
   3636,          5295,            1660,              0,     21907,           0,          0
   3637,          5296,            1660,              0,     21909,           0,          0
   3638,          5298,            1661,              0,     21908,           0,          0
   3639,          5299,            1661,              0,     21894,           0,          0
   3640,          5300,            1661,              0,     21946,           0,          0
   3641,          5301,            1661,              0,     21959,           0,          0
   3642,          5304,            1663,              0,     21926,           0,          0
   3643,          5305,            1663,              0,     21965,           0,          0
   3644,          5306,            1663,              0,     21957,           0,          0
   3645,          5308,            1664,              0,     21990,           0,          0
   3646,          5309,            1664,              0,     21954,           0,          0
   3647,          5310,            1664,              0,     21981,           0,          0
   3648,          5311,            1664,              0,     21979,           0,          0
   3649,          5312,            1664,              0,     21981,           0,          0
   3650,          5313,            1664,              0,     21972,           0,          0
   3651,          5314,            1664,              0,     21979,           0,          0
   3652,          5317,            1666,              0,     21982,           0,          0
   3653,          5320,            1668,              0,     22002,           0,          0
   3654,          5321,            1668,              0,     21999,           0,          0
   3655,          5322,            1668,              0,     22025,           0,          0
   3656,          5323,            1668,              0,     22041,           0,          0
   3657,          5324,            1668,              0,     22041,           0,          0
   3658,          5325,            1668,              0,     22032,           0,          0
   3659,          5326,            1668,              0,     22031,           0,          0
   3660,          5327,            1668,              0,     22059,           0,          0
   3661,          5330,            1670,              0,     22050,           0,          0
   3662,          5334,            1673,              0,     22064,           0,          0
   3663,          5335,            1673,              0,     22067,           0,          0
   3664,          5336,            1673,              0,     22079,           0,          0
   3665,          5338,            1674,              0,     22080,           0,          0
   3666,          5339,            1674,              0,     22087,           0,          0
   3667,          5341,            1675,              0,     22099,           0,          0
   3668,          5342,            1675,              0,     22115,           0,          0
   3669,          5343,            1675,              0,     22115,           0,          0
   3670,          5345,            1676,              0,     22099,           0,          0
   3671,          5347,            1677,              0,     22133,           0,          0
   3672,          5348,            1677,              0,     22143,           0,          0
   3673,          5349,            1677,              0,     22143,           0,          0
   3674,          5351,            1678,              0,     22170,           0,          0
   3675,          5352,            1678,              0,     22141,           0,          0
   3676,          5353,            1678,              0,     22168,           0,          0
   3677,          5355,            1679,              0,     22156,           0,          0
   3678,          5357,            1680,              0,     22182,           0,          0
   3679,          5359,            1681,              0,     22185,           0,          0
   3680,          5364,            1685,              0,     22220,           0,          0
   3681,          5365,            1685,              0,     22227,           0,          0
   3682,          5366,            1685,              0,     22232,           0,          0
   3683,          5368,            1686,              0,     22244,           0,          0
   3684,          5370,            1687,              0,     22237,           0,          0
   3685,          5371,            1687,              0,     22245,           0,          0
   3686,          5372,            1687,              0,     22204,           0,          0
   3687,          5373,            1687,              0,     22226,           0,          0
   3688,          5374,            1687,              0,     22262,           0,          0
   3689,          5376,            1688,              0,     22263,           0,          0
   3690,          5379,            1690,              0,     22283,           0,          0
   3691,          5380,            1690,              0,     22272,           0,          0
   3692,          5381,            1690,              0,     22267,           0,          0
   3693,          5382,            1690,              0,     22271,           0,          0
   3694,          5383,            1690,              0,     22278,           0,          0
   3695,          5385,            1691,              0,     22270,           0,          0
   3696,          5388,            1693,              0,     22294,           0,          0
   3697,          5389,            1693,              0,     22306,           0,          0
   3698,          5390,            1693,              0,     22347,           0,          0
   3699,          5391,            1693,              0,     22342,           0,          0
   3700,          5393,            1694,              0,     22327,           0,          0
   3701,          5396,            1696,              0,     22324,           0,          0
   3702,          5400,            1699,              0,     22363,           0,          0
   3703,          5401,            1699,              0,     22372,           0,          0
   3704,          5402,            1699,              0,     22373,           0,          0
   3705,          5403,            1699,              0,     22373,           0,          0
   3706,          5405,            1700,              0,     22364,           0,          0
   3707,          5408,            1702,              0,     22404,           0,          0
   3708,          5409,            1702,              0,     22408,           0,          0
   3709,          5410,            1702,              0,     22406,           0,          0
   3710,          5411,            1702,              0,     22419,           0,          0
   3711,          5412,            1702,              0,     22427,           0,          0
   3712,          5415,            1704,              0,     22453,           0,          0
   3713,          5417,            1705,              0,     22459,           0,          0
   3714,          5420,            1707,              0,     22446,           0,          0
   3715,          5421,            1707,              0,     22460,           0,          0
   3716,          5422,            1707,              0,     22471,           0,          0
   3717,          5423,            1707,              0,     22465,           0,          0
   3718,          5424,            1707,              0,     22468,           0,          0
   3719,          5425,            1707,              0,     22489,           0,          0
   3720,          5426,            1707,              0,     22475,           0,          0
   3721,          5427,            1707,              0,     22468,           0,          0
   3722,          5428,            1707,              0,     22489,           0,          0
   3723,          5429,            1707,              0,     22474,           0,          0
   3724,          5430,            1707,              0,     22537,           0,          0
   3725,          5431,            1707,              0,     22522,           0,          0
   3726,          5432,            1707,              0,     22509,           0,          0
   3727,          5433,            1707,              0,     22528,           0,          0
   3728,          5434,            1707,              0,     22542,           0,          0
   3729,          5435,            1707,              0,     22546,           0,          0
   3730,          5436,            1707,              0,     22534,           0,          0
   3731,          5437,            1707,              0,     22537,           0,          0
   3732,          5438,            1707,              0,     22558,           0,          0
   3733,          5439,            1707,              0,     22572,           0,          0
   3734,          5440,            1707,              0,     22541,           0,          0
   3735,          5441,            1707,              0,     22588,           0,          0
   3736,          5442,            1707,              0,     22566,           0,          0
   3737,          5443,            1707,              0,     22576,           0,          0
   3738,          5444,            1707,              0,     22583,           0,          0
   3739,          5446,            1708,              0,     22598,           0,          0
   3740,          5447,            1708,              0,     22609,           0,          0
   3741,          5448,            1708,              0,     22610,           0,          0
   3742,          5449,            1708,              0,     22599,           0,          0
   3743,          5450,            1708,              0,     22624,           0,          0
   3744,          5452,            1709,              0,     22638,           0,          0
   3745,          5454,            1710,              0,     22640,           0,          0
   3746,          5458,            1713,              0,     22680,           0,          0
   3747,          5459,            1713,              0,     22694,           0,          0
   3748,          5460,            1713,              0,     22656,           0,          0
   3749,          5461,            1713,              0,     22670,           0,          0
   3750,          5462,            1713,              0,     22683,           0,          0
   3751,          5463,            1713,              0,     22720,           0,          0
   3752,          5464,            1713,              0,     22671,           0,          0
   3753,          5466,            1714,              0,     22672,           0,          0
   3754,          5467,            1714,              0,     22731,           0,          0
   3755,          5468,            1714,              0,     22704,           0,          0
   3756,          5469,            1714,              0,     22722,           0,          0
   3757,          5470,            1714,              0,     22725,           0,          0
   3758,          5472,            1715,              0,     22742,           0,          0
   3759,          5475,            1717,              0,     22746,           0,          0
   3760,          5478,            1719,              0,     22742,           0,          0
   3761,          5479,            1719,              0,     22760,           0,          0
   3762,          5480,            1719,              0,     22782,           0,          0
   3763,          5481,            1719,              0,     22774,           0,          0
   3764,          5482,            1719,              0,     22764,           0,          0
   3765,          5483,            1719,              0,     22761,           0,          0
   3766,          5484,            1719,              0,     22785,           0,          0
   3767,          5485,            1719,              0,     22792,           0,          0
   3768,          5486,            1719,              0,     22814,           0,          0
   3769,          5488,            1720,              0,     22823,           0,          0
   3770,          5490,            1721,              0,     22842,           0,          0
   3771,          5491,            1721,              0,     22813,           0,          0
   3772,          5496,            1725,              0,     22861,           0,          0
   3773,          5497,            1725,              0,     22859,           0,          0
   3774,          5498,            1725,              0,     22883,           0,          0
   3775,          5499,            1725,              0,     22868,           0,          0
   3776,          5500,            1725,              0,     22840,           0,          0
   3777,          5501,            1725,              0,     22845,           0,          0
   3778,          5502,            1725,              0,     22873,           0,          0
   3779,          5503,            1725,              0,     22883,           0,          0
   3780,          5505,            1726,              0,     22908,           0,          0
   3781,          5506,            1726,              0,     22903,           0,          0
   3782,          5509,            1728,              0,     22929,           0,          0
   3783,          5513,            1731,              0,     22905,           0,          0
   3784,          5514,            1731,              0,     22980,           0,          0
   3785,          5515,            1731,              0,     22982,           0,          0
   3786,          5516,            1731,              0,     22923,           0,          0
   3787,          5518,            1732,              0,     22926,           0,          0
   3788,          5519,            1732,              0,     22968,           0,          0
   3789,          5520,            1732,              0,     22967,           0,          0
   3790,          5521,            1732,              0,     22977,           0,          0
   3791,          5522,            1732,              0,     22984,           0,          0
   3792,          5523,            1732,              0,     23012,           0,          0
   3793,          5524,            1732,              0,     23018,           0,          0
   3794,          5525,            1732,              0,     22996,           0,          0
   3795,          5526,            1732,              0,     23046,           0,          0
   3796,          5527,            1732,              0,     23019,           0,          0
   3797,          5528,            1732,              0,     23033,           0,          0
   3798,          5529,            1732,              0,     23028,           0,          0
   3799,          5532,            1734,              0,     23062,           0,          0
   3800,          5533,            1734,              0,     23055,           0,          0
   3801,          5534,            1734,              0,     23059,           0,          0
   3802,          5535,            1734,              0,     23051,           0,          0
   3803,          5536,            1734,              0,     23059,           0,          0
   3804,          5538,            1735,              0,     23102,           0,          0
   3805,          5539,            1735,              0,     23100,           0,          0
   3806,          5540,            1735,              0,     23100,           0,          0
   3807,          5541,            1735,              0,     23120,           0,          0
   3808,          5542,            1735,              0,     23127,           0,          0
   3809,          5543,            1735,              0,     23134,           0,          0
   3810,          5545,            1736,              0,     23133,           0,          0
   3811,          5547,            1737,              0,     23125,           0,          0
   3812,          5551,            1740,              0,     23150,           0,          0
   3813,          5552,            1740,              0,     23159,           0,          0
   3814,          5553,            1740,              0,     23181,           0,          0
   3815,          5554,            1740,              0,     23186,           0,          0
   3816,          5555,            1740,              0,     23161,           0,          0
   3817,          5556,            1740,              0,     23172,           0,          0
   3818,          5557,            1740,              0,     23196,           0,          0
   3819,          5558,            1740,              0,     23212,           0,          0
   3820,          5560,            1741,              0,     23184,           0,          0
   3821,          5561,            1741,              0,     23181,           0,          0
   3822,          5563,            1742,              0,     23222,           0,          0
   3823,          5564,            1742,              0,     23231,           0,          0
   3824,          5565,            1742,              0,     23281,           0,          0
   3825,          5566,            1742,              0,     23290,           0,          0
   3826,          5569,            1744,              0,     23269,           0,          0
   3827,          5573,            1747,              0,     23279,           0,          0
   3828,          5574,            1747,              0,     23311,           0,          0
   3829,          5575,            1747,              0,     23310,           0,          0
   3830,          5577,            1748,              0,     23303,           0,          0
   3831,          5578,            1748,              0,     23304,           0,          0
   3832,          5580,            1749,              0,     23315,           0,          0
   3833,          5582,            1750,              0,     23312,           0,          0
   3834,          5583,            1750,              0,     23301,           0,          0
   3835,          5584,            1750,              0,     23291,           0,          0
   3836,          5586,            1751,              0,     23372,           0,          0
   3837,          5587,            1751,              0,     23368,           0,          0
   3838,          5589,            1752,              0,     23348,           0,          0
   3839,          5590,            1752,              0,     23377,           0,          0
   3840,          5591,            1752,              0,     23413,           0,          0
   3841,          5592,            1752,              0,     23419,           0,          0
   3842,          5593,            1752,              0,     23424,           0,          0
   3843,          5595,            1753,              0,     23448,           0,          0
   3844,          5598,            1755,              0,     23417,           0,          0
   3845,          5599,            1755,              0,     23416,           0,          0
   3846,          5602,            1757,              0,     23456,           0,          0
   3847,          5603,            1757,              0,     23452,           0,          0
   3848,          5604,            1757,              0,     23442,           0,          0
   3849,          5605,            1757,              0,     23443,           0,          0
   3850,          5606,            1757,              0,     23456,           0,          0
   3851,          5607,            1757,              0,     23457,           0,          0
   3852,          5608,            1757,              0,     23450,           0,          0
   3853,          5609,            1757,              0,     23456,           0,          0
   3854,          5610,            1757,              0,     23465,           0,          0
   3855,          5611,            1757,              0,     23505,           0,          0
   3856,          5613,            1758,              0,     23505,           0,          0
   3857,          5614,            1758,              0,     23513,           0,          0
   3858,          5617,            1760,              0,     23521,           0,          0
   3859,          5618,            1760,              0,     23522,           0,          0
   3860,          5619,            1760,              0,     23525,           0,          0
   3861,          5621,            1761,              0,     23535,           0,          0
   3862,          5622,            1761,              0,     23554,           0,          0
   3863,          5626,            1764,              0,     23562,           0,          0
   3864,          5627,            1764,              0,     23576,           0,          0
   3865,          5628,            1764,              0,     23573,           0,          0
   3866,          5630,            1765,              0,     23553,           0,          0
   3867,          5632,            1766,              0,     23569,           0,          0
   3868,          5633,            1766,              0,     23587,           0,          0
   3869,          5637,            1769,              0,     23592,           0,          0
   3870,          5638,            1769,              0,     23606,           0,          0
   3871,          5639,            1769,              0,     23637,           0,          0
   3872,          5641,            1770,              0,     23593,           0,          0
   3873,          5642,            1770,              0,     23598,           0,          0
   3874,          5643,            1770,              0,     23605,           0,          0
   3875,          5644,            1770,              0,     23614,           0,          0
   3876,          5645,            1770,              0,     23616,           0,          0
   3877,          5646,            1770,              0,     23619,           0,          0
   3878,          5648,            1771,              0,     23640,           0,          0
   3879,          5652,            1774,              0,     23649,           0,          0
